,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,1.259721,121.69324
1,1.3021409511566162,1.259889,121.6923
2,2.6006805896759033,1.2603600000000001,121.69387
3,3.9075143337249756,1.259962,121.69523
4,5.21270227432251,1.259574,121.69711
5,6.518146514892578,1.2598360000000002,121.69847
6,7.815967082977295,1.259155,121.6946
7,9.126383304595947,1.2595429999999999,121.6945
8,10.425048112869263,1.2596479999999999,121.69617
9,11.739858388900757,1.2592700000000001,121.69324
10,13.039093255996704,1.259061,121.69596
11,14.348738193511963,1.2590819999999998,121.69502
12,15.654029130935669,1.2589350000000001,121.69544
13,16.952171087265015,1.258631,121.69753
14,18.26119613647461,1.2588510000000002,121.69963
15,19.56733727455139,1.258589,121.69764
16,20.864962577819824,1.258369,121.69429
17,22.1712908744812,1.258348,121.69544
18,23.47969126701355,1.25816,121.69732
19,24.778223514556885,1.2585160000000002,121.69879
20,26.08738112449646,1.258621,121.69659
21,27.393460035324097,1.2583060000000001,121.69669
22,28.692243099212646,1.25818,121.69837
23,30.005934476852417,1.258034,121.69879
24,31.305774450302124,1.25817,121.69795
25,32.614760637283325,1.258013,121.699
26,33.92018413543701,1.258044,121.69837
27,35.219571113586426,1.258055,121.69554
28,36.5329794883728,1.257405,121.69491
29,37.833138942718506,1.2573210000000001,121.69439
30,39.1322557926178,1.257636,121.69554
31,40.44610786437988,1.257636,121.69648
32,41.75013303756714,1.2567760000000001,121.6968
33,43.045217752456665,1.25729,121.69847
34,44.3590931892395,1.257646,121.70025
35,45.66320753097534,1.2571329999999998,121.7012
36,46.965705156326294,1.2570590000000001,121.70088
37,48.267091512680054,1.256923,121.69984
38,49.57268047332764,1.256692,121.69963
39,50.88208508491516,1.257353,121.69952
40,52.18855881690979,1.2568499999999998,121.69942
41,53.485376834869385,1.2571329999999998,121.69795
42,54.799803256988525,1.256734,121.69868
43,56.100651264190674,1.256797,121.69973
44,57.399067878723145,1.257332,121.69963
45,58.712876081466675,1.256839,121.69847
