,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,0.166319,112.39466
1,0.8632409572601318,0.166256,112.39519
2,1.7297260761260986,0.167136,112.3958
3,2.5958809852600098,0.166979,112.40111
4,3.4619290828704834,0.166937,112.39836
5,4.332925319671631,0.166707,112.40301
6,5.202590227127075,0.167168,112.40013
7,6.07128119468689,0.167545,112.39844
8,6.93005895614624,0.167325,112.39598
9,7.805774211883545,0.166508,112.39428
10,8.672713994979858,0.165942,112.39471
11,9.538779258728027,0.16612,112.39697
12,10.404701709747314,0.166382,112.39732
13,11.271268606185913,0.166455,112.39846
14,12.137099027633667,0.166183,112.39894
15,13.002958536148071,0.16642400000000002,112.40082
16,13.879006147384644,0.16678,112.40138
17,14.745203018188477,0.166382,112.4018
18,15.606553792953491,0.167231,112.40176
19,16.48166561126709,0.166665,112.40152
20,17.348848342895508,0.167105,112.4022
21,18.21493697166443,0.167011,112.40281
22,19.081423044204712,0.16659100000000002,112.40175
23,19.94671392440796,0.16600499999999999,112.40098
24,20.818195581436157,0.16646599999999998,112.39923
25,21.684000730514526,0.16577399999999998,112.3982
26,22.543696641921997,0.165764,112.39781
27,23.410332918167114,0.165575,112.40026
28,24.286458015441895,0.165826,112.40175
29,25.146706104278564,0.166193,112.40296
30,26.02320957183838,0.165921,112.40386
31,26.890105485916138,0.166287,112.40455
32,27.755762815475464,0.16600499999999999,112.40487
33,28.622852087020874,0.16591,112.4049
34,29.48845076560974,0.16613,112.40505
35,30.354687452316284,0.16551200000000002,112.40473
36,31.220304489135742,0.165722,112.40356
37,32.08623170852661,0.165816,112.40174
38,32.9553906917572,0.16553299999999999,112.39997
39,33.827401638031006,0.165606,112.39889
40,34.68774104118347,0.165313,112.39742
41,35.56478834152222,0.165156,112.39718
42,36.432621717453,0.165187,112.39727
43,37.30025577545166,0.164632,112.39668
44,38.16746234893799,0.165302,112.39644
45,39.02938628196716,0.16514500000000001,112.39673
46,39.895479917526245,0.16551200000000002,112.39698
47,40.76139712333679,0.16548100000000002,112.39728
48,41.62753963470459,0.165365,112.39714
49,42.503804206848145,0.16491499999999998,112.39729
50,43.37116551399231,0.165166,112.39742
51,44.229841232299805,0.165575,112.3976
52,45.10616660118103,0.16541799999999998,112.39754
53,45.97322463989258,0.165271,112.39747
54,46.83900856971741,0.16566899999999998,112.39804
55,47.704800844192505,0.165606,112.39818
56,48.57090759277344,0.165722,112.39841
57,49.43680143356323,0.165554,112.39828
58,50.30321216583252,0.16544899999999998,112.3987
59,51.17840552330017,0.165198,112.39864
60,52.04543876647949,0.16566899999999998,112.39869
61,52.91140127182007,0.16504,112.39896
62,53.77222752571106,0.16525,112.3989
63,54.647700786590576,0.16544899999999998,112.39846
64,55.51501250267029,0.165522,112.39832
65,56.38122200965881,0.16526,112.39787
66,57.24734878540039,0.165177,112.3977
67,58.113075494766235,0.164999,112.39686
68,58.97889947891235,0.164967,112.3967
69,59.8448429107666,0.16492500000000002,112.39607
