,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,1.549393,124.30924
1,1.3035736083984375,1.549393,124.30903
2,2.60365629196167,1.549299,124.30892
3,3.914099931716919,1.549425,124.3085
4,5.211735248565674,1.5496660000000002,124.30861
5,6.516685485839844,1.549466,124.30871
6,7.825473308563232,1.54932,124.30903
7,9.124450922012329,1.549498,124.30976
8,10.438794136047363,1.54955,124.31081
9,11.73826551437378,1.5495400000000001,124.31206
10,13.050434827804565,1.549037,124.31227
11,14.355791330337524,1.549676,124.31311
12,15.652308464050293,1.54933,124.31353
13,16.960565090179443,1.5494459999999999,124.31416
14,18.265154600143433,1.549267,124.31437
15,19.5643208026886,1.5496450000000002,124.315
16,20.878061771392822,1.548974,124.3152
17,22.17923069000244,1.5495610000000002,124.31541
18,23.478070497512817,1.5491210000000002,124.31604
19,24.791372776031494,1.54932,124.31573
20,26.091285943984985,1.5496869999999998,124.31541
21,27.400502681732178,1.549225,124.3152
22,28.706262826919556,1.549131,124.31541
23,30.005027294158936,1.548859,124.31489
24,31.31359553337097,1.549047,124.3152
25,32.61903691291809,1.549005,124.3151
26,33.928611516952515,1.548848,124.31531
27,35.23276448249817,1.548586,124.31562
28,36.53751826286316,1.548419,124.3152
29,37.840654373168945,1.549089,124.3152
30,39.145875453948975,1.548743,124.3151
31,40.44573640823364,1.5483770000000001,124.31479
32,41.75050950050354,1.5485550000000001,124.31468
33,43.05893683433533,1.5481360000000002,124.31489
34,44.35813522338867,1.548419,124.31416
35,45.6671028137207,1.548356,124.31405
36,46.973989725112915,1.5481150000000001,124.31405
37,48.2708957195282,1.548167,124.31363
38,49.58570861816406,1.548429,124.31301
39,50.88618731498718,1.548324,124.31269
40,52.19431972503662,1.5485550000000001,124.31227
41,53.49925398826599,1.548198,124.31206
42,54.79783797264099,1.547779,124.31206
43,56.107664585113525,1.5480310000000002,124.31185
44,57.4135844707489,1.547863,124.31133
45,58.71175837516785,1.5478530000000001,124.31112
