,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,1.915408,127.39372
1,1.296797752380371,1.915659,127.39079
2,2.6069986820220947,1.914727,127.3865
3,3.9057202339172363,1.915115,127.38974
4,5.209893465042114,1.915146,127.38933
5,6.519314289093018,1.914936,127.39111
6,7.81817102432251,1.914894,127.39142
7,9.127588033676147,1.914873,127.39247
8,10.43288516998291,1.915125,127.39341
9,11.740379810333252,1.915177,127.39006
10,13.045491218566895,1.914832,127.39027
11,14.346214532852173,1.914863,127.39027
12,15.65513277053833,1.914842,127.39006
13,16.960059642791748,1.914894,127.38796
14,18.25835943222046,1.914486,127.38734
15,19.56719446182251,1.914863,127.38891
16,20.87501811981201,1.914989,127.38912
17,22.179275512695312,1.91458,127.39006
18,23.480772018432617,1.914245,127.39205
19,24.786062479019165,1.9141080000000001,127.39247
20,26.084684133529663,1.914088,127.39194
21,27.39371085166931,1.914119,127.39142
22,28.701568365097046,1.9140979999999999,127.39268
23,29.997220516204834,1.9141080000000001,127.39362
24,31.311774015426636,1.913878,127.3933
25,32.61769986152649,1.914035,127.39299
26,33.92346167564392,1.914035,127.39309
27,35.228742837905884,1.913784,127.39309
28,36.5243456363678,1.913501,127.3933
29,37.83409261703491,1.9136890000000002,127.39362
30,39.13926339149475,1.914077,127.39372
31,40.43802285194397,1.913888,127.39372
32,41.74710440635681,1.913469,127.39309
33,43.052602767944336,1.913197,127.39289
34,44.356196641922,1.9132179999999999,127.39257
35,45.65577030181885,1.91349,127.3932
36,46.96477270126343,1.913605,127.39393
37,48.263386964797974,1.912788,127.39383
38,49.57794690132141,1.9129660000000002,127.39341
39,50.87756323814392,1.9132909999999999,127.3932
40,52.183732748031616,1.9136890000000002,127.39362
41,53.49189209938049,1.913102,127.39362
42,54.79048013687134,1.913176,127.39372
43,56.099496841430664,1.91304,127.39372
44,57.40549969673157,1.9131129999999998,127.39341
45,58.70379996299744,1.913019,127.39341
