,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,0.49999400000000005,115.15172
1,0.8672206401824951,0.499365,115.15154
2,1.7261109352111816,0.499177,115.15146
3,2.601358413696289,0.499512,115.15163
4,3.462550401687622,0.49934399999999995,115.15151
5,4.334661483764648,0.49909300000000006,115.15138
6,5.202485084533691,0.499166,115.1514
7,6.065871238708496,0.49882099999999996,115.15114
8,6.936477184295654,0.49922900000000003,115.15144
9,7.799136400222778,0.49866299999999997,115.15115
10,8.671369552612305,0.498642,115.15135
11,9.53359842300415,0.498276,115.15124
12,10.407726764678955,0.498705,115.15137
13,11.268372058868408,0.49856900000000004,115.15112
14,12.140820741653442,0.498747,115.15106
15,13.007198810577393,0.49838,115.15106
16,13.8730788230896,0.498139,115.15113
17,14.738780736923218,0.498401,115.15106
18,15.604714155197144,0.49785599999999997,115.15099
19,16.475470066070557,0.49772,115.15119
20,17.343058347702026,0.49794,115.15095
21,18.211618185043335,0.497804,115.15078
22,19.082812547683716,0.49834900000000004,115.15112
23,19.9505717754364,0.498181,115.15095
24,20.816725492477417,0.498202,115.15101
25,21.68573546409607,0.49783499999999997,115.15104
26,22.552990674972534,0.49777299999999997,115.15097
27,23.419419765472412,0.49834900000000004,115.15101
28,24.286197662353516,0.49803499999999995,115.15068
29,25.151916980743408,0.49790900000000005,115.15119
30,26.02116632461548,0.497584,115.15097
31,26.888064861297607,0.49779399999999996,115.15122
32,27.753725051879883,0.49755299999999997,115.15092
33,28.624452352523804,0.497301,115.15069
34,29.492044925689697,0.49763599999999997,115.15083
35,30.35805630683899,0.49726999999999993,115.15084
36,31.227108478546143,0.4969660000000001,115.15089
37,32.0949547290802,0.497406,115.15084
38,32.96095299720764,0.497301,115.15104
39,33.827171325683594,0.49709099999999995,115.15083
40,34.6968789100647,0.497259,115.15098
41,35.56277418136597,0.496955,115.15113
42,36.42894744873047,0.496777,115.15108
43,37.2943115234375,0.497081,115.15097
44,38.165751934051514,0.49684999999999996,115.15104
45,39.03341555595398,0.49722799999999995,115.15108
46,39.90107583999634,0.497238,115.15117
47,40.76436376571655,0.49700799999999995,115.15121
48,41.63026404380798,0.49662999999999996,115.15105
49,42.49662685394287,0.49684,115.15098
50,43.362356185913086,0.49676699999999996,115.15123
51,44.23898148536682,0.496536,115.15135
52,45.10442781448364,0.496756,115.15102
53,45.97016882896423,0.496536,115.15123
54,46.84118723869324,0.49690300000000004,115.15089
55,47.708394289016724,0.496693,115.15088
56,48.57386875152588,0.49660899999999997,115.151
57,49.44098138809204,0.496232,115.15123
58,50.30655121803284,0.495687,115.15121
59,51.172664642333984,0.496274,115.15092
60,52.03836369514465,0.496232,115.1512
61,52.90444564819336,0.49588599999999994,115.15126
62,53.78022623062134,0.496725,115.15104
63,54.64262366294861,0.49560299999999996,115.15101
64,55.50876235961914,0.49616899999999997,115.15126
65,56.38256478309631,0.495792,115.1514
66,57.24963116645813,0.496159,115.1515
67,58.1157808303833,0.495771,115.15144
68,58.98430633544922,0.495729,115.15124
69,59.84806799888611,0.49633700000000003,115.15085
