,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,0.166329,112.39235
1,0.8649637699127197,0.16657,112.39087
2,1.725273609161377,0.166015,112.3892
3,2.6006569862365723,0.16614099999999998,112.38825
4,3.469367742538452,0.165837,112.38807
5,4.332038879394531,0.166109,112.3886
6,5.1946446895599365,0.16577399999999998,112.39015
7,6.062854290008545,0.16636099999999998,112.39268
8,6.9375410079956055,0.166088,112.39576
9,7.800033807754517,0.165522,112.39904
10,8.674099922180176,0.16546,112.4007
11,9.535833358764648,0.166287,112.40167
12,10.406553030014038,0.165491,112.40019
13,11.276878833770752,0.165407,112.39572
14,12.138311386108398,0.16564800000000002,112.39278
15,13.004615783691406,0.165606,112.39246
16,13.870658159255981,0.16569,112.39185
17,14.746578693389893,0.165627,112.39222
18,15.612232446670532,0.166036,112.39289
19,16.478809595108032,0.165072,112.39313
20,17.349472761154175,0.169609,112.39612
21,18.216246128082275,0.166067,112.39151
22,19.08280658721924,0.165198,112.39063
23,19.948543787002563,0.165606,112.39056
24,20.81408953666687,0.165156,112.39121
25,21.685800552368164,0.165114,112.39007
26,22.54677152633667,0.165208,112.39007
27,23.41264820098877,0.16526,112.3907
28,24.288159132003784,0.16537600000000002,112.39102
29,25.15058732032776,0.16550199999999998,112.39056
30,26.019525051116943,0.16568,112.3901
31,26.885793685913086,0.165198,112.38922
32,27.7578706741333,0.16561700000000001,112.3889
33,28.62471604347229,0.16514500000000001,112.38841
34,29.490387678146362,0.164967,112.388
35,30.360460996627808,0.16480999999999998,112.38849
36,31.226632356643677,0.164894,112.38843
37,32.09407711029053,0.16500900000000002,112.38878
38,32.95303177833557,0.164778,112.38895
39,33.829161643981934,0.16491499999999998,112.38961
40,34.695122718811035,0.165093,112.3899
41,35.56180930137634,0.165229,112.39085
42,36.42775845527649,0.16492500000000002,112.39132
43,37.29927659034729,0.164988,112.39195
44,38.16620588302612,0.164978,112.39273
45,39.030839920043945,0.16503,112.3927
46,39.896907329559326,0.164778,112.39298
47,40.762717723846436,0.165208,112.39307
48,41.62884330749512,0.165596,112.3932
49,42.49550127983093,0.165019,112.39307
50,43.37097144126892,0.164999,112.39301
51,44.237645387649536,0.165019,112.39274
52,45.103129625320435,0.16503,112.39288
53,45.965585231781006,0.16472599999999998,112.39251
54,46.839805126190186,0.16491499999999998,112.39234
55,47.70686721801758,0.165166,112.39218
56,48.57283616065979,0.164506,112.39186
57,49.43913674354553,0.164433,112.39182
58,50.305233001708984,0.164328,112.39156
59,51.171037912368774,0.164747,112.39185
60,52.037002086639404,0.164737,112.39137
61,52.90300703048706,0.16465300000000002,112.39098
62,53.77912616729736,0.164171,112.39126
63,54.64500975608826,0.16422299999999998,112.39104
64,55.51516008377075,0.164485,112.39051
65,56.382224798202515,0.164296,112.3906
66,57.24830913543701,0.164495,112.39061
67,58.1141300201416,0.164705,112.39033
68,58.983943462371826,0.164338,112.39043
69,59.84597182273865,0.164537,112.39022
