,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,0.812281,117.8366
1,0.8676128387451172,0.812197,117.83666
2,1.735713005065918,0.812082,117.83642
3,2.596684217453003,0.812512,117.83678
4,3.4709620475769043,0.812354,117.83675
5,4.3297998905181885,0.812627,117.83695
6,5.205217123031616,0.8122710000000001,117.83679
7,6.072587251663208,0.8120090000000001,117.83679
8,6.939327239990234,0.811998,117.83693
9,7.807091951370239,0.812166,117.83701
10,8.668354034423828,0.811904,117.83719
11,9.54094409942627,0.811883,117.83704
12,10.404277801513672,0.811663,117.83704
13,11.276052713394165,0.811872,117.83681
14,12.136427879333496,0.811673,117.83702
15,13.01195502281189,0.811883,117.83723
16,13.878426790237427,0.811527,117.83719
17,14.74023699760437,0.81138,117.83737
18,15.614553213119507,0.8114319999999999,117.83746
19,16.481404066085815,0.81204,117.83768
20,17.347156763076782,0.8115789999999999,117.83743
21,18.21369767189026,0.8115060000000001,117.83751
22,19.080215215682983,0.811013,117.83756
23,19.946117877960205,0.8116840000000001,117.8376
24,20.811871767044067,0.8113480000000001,117.83718
25,21.67739248275757,0.8113060000000001,117.83772
26,22.553616285324097,0.8112440000000001,117.83746
27,23.415902376174927,0.81094,117.83752
28,24.284696102142334,0.8113480000000001,117.83733
29,25.150407552719116,0.811453,117.83732
30,26.02296781539917,0.811275,117.83732
31,26.88987421989441,0.811107,117.8378
32,27.755969762802124,0.810835,117.83782
33,28.62559199333191,0.8109289999999999,117.83775
34,29.48644495010376,0.810824,117.83798
35,30.352477073669434,0.8111280000000001,117.83785
36,31.218942880630493,0.811317,117.83782
37,32.08471441268921,0.810657,117.83789
38,32.96091818809509,0.8108660000000001,117.83812
39,33.82558560371399,0.810573,117.83792
40,34.69279885292053,0.8109190000000001,117.83805
41,35.56317853927612,0.810562,117.83796
42,36.43022608757019,0.810573,117.83773
43,37.29583930969238,0.810751,117.83803
44,38.16181516647339,0.8106990000000001,117.83776
45,39.02839708328247,0.810636,117.83802
46,39.894479274749756,0.810395,117.83806
47,40.768402099609375,0.810405,117.83813
48,41.62625074386597,0.8102269999999999,117.83817
49,42.50238084793091,0.810269,117.83796
50,43.3643856048584,0.810437,117.83818
51,44.23351693153381,0.809808,117.83807
52,45.10443663597107,0.8104260000000001,117.83818
53,45.97141456604004,0.8101430000000001,117.8381
54,46.83835744857788,0.809871,117.83825
55,47.70423626899719,0.809913,117.83833
56,48.57013988494873,0.809913,117.83804
57,49.44199180603027,0.810028,117.83824
58,50.30817747116089,0.809755,117.83832
59,51.16712832450867,0.809934,117.83816
60,52.04320430755615,0.810164,117.83815
61,52.91099977493286,0.810217,117.83841
62,53.77452635765076,0.8095669999999999,117.83847
63,54.64601683616638,0.809724,117.83849
64,55.51290559768677,0.809829,117.83853
65,56.38077688217163,0.809714,117.83862
66,57.24764013290405,0.809651,117.83866
67,58.110666036605835,0.809609,117.83875
68,58.97671294212341,0.809399,117.8386
69,59.842827558517456,0.809493,117.83867
