,Tiempo [s],Tension generador [V],Tensión termocupla fria [V],Tensión termocupla caliente [V]
98,103.0948121547699,8.46898,-0.000312114,0.001120198
99,104.14448833465576,8.47247,-0.000309298,0.001123719
100,105.19355750083923,8.47613,-0.000306157,0.001126905
101,106.24200439453125,8.47867,-0.000303874,0.001130478
102,107.29092764854431,8.48081,-0.000301173,0.001133454
103,108.3463807106018,8.48322,-0.00029888,0.001136179
104,109.39644837379456,8.48729,-0.000296378,0.001139543
105,110.44904661178589,8.48935,-0.000294054,0.00114275
106,111.50509357452393,8.49169,-0.000291279,0.001145852
107,112.55338287353516,8.4946,-0.000288924,0.001148901
108,113.60737228393555,8.49593,-0.000286065,0.001152139
109,114.65212678909302,8.49923,-0.000283396,0.001154591
110,115.71035671234131,8.50268,-0.000280841,0.001157735
111,116.76032519340515,8.50537,-0.000278014,0.001160963
112,117.81424689292908,8.50879,-0.000275124,0.001164222
113,118.86592888832092,8.51025,-0.00027235,0.001166831
114,119.91352391242981,8.51323,-0.000269146,0.00117009
115,120.96871542930603,8.51645,-0.000266592,0.001172899
116,122.0177321434021,8.51967,-0.000263555,0.001175728
117,123.07117247581482,8.52292,-0.000260886,0.001178862
118,124.12039351463318,8.52539,-0.000258258,0.001181586
119,125.17548537254333,8.52748,-0.000255441,0.001184542
120,126.22513556480408,8.52993,-0.000252792,0.001187811
121,127.2742989063263,8.53275,-0.000250154,0.001190682
122,128.32307815551758,8.53547,-0.000247673,0.001193302
123,129.3717679977417,8.53691,-0.000245013,0.001195503
124,130.43097519874573,8.53969,-0.000242616,0.001198773
125,131.47652006149292,8.54137,-0.000239464,0.001201455
126,132.5297236442566,8.54531,-0.000236732,0.001204589
127,133.58375906944275,8.54762,-0.000233423,0.001206517
128,134.63434505462646,8.55044,-0.000230942,0.001209849
129,135.68369150161743,8.55192,-0.000228063,0.001211956
130,136.73198819160461,8.55428,-0.000225445,0.001214796
131,137.78752088546753,8.55679,-0.00022287,0.001217761
132,138.83096146583557,8.5595,-0.000220891,0.001220255
133,139.8899645805359,8.56156,-0.00021798,0.001223368
134,140.93853521347046,8.56486,-0.000215478,0.001226124
135,141.99315810203552,8.56388,-0.000212557,0.001228723
136,143.0433075428009,8.57033,-0.000209845,0.001231343
137,144.09219026565552,8.57271,-0.000207291,0.001234067
138,145.14125108718872,8.57518,-0.000204401,0.001236666
139,146.19032073020935,8.57766,-0.000202443,0.001239957
140,147.24024438858032,8.57933,-0.000200004,0.001242105
141,148.2995057106018,8.58234,-0.000197512,0.001244631
142,149.34852862358093,8.58405,-0.000195073,0.001247345
143,150.40250778198242,8.58721,-0.000192874,0.001250268
144,151.45254492759705,8.59027,-0.000190037,0.001252574
145,152.5061240196228,8.59216,-0.000187116,0.001256001
146,153.55710625648499,8.59347,-0.000184624,0.001258044
147,154.60974287986755,8.59611,-0.000182101,0.001260549
148,155.65960669517517,8.59885,-0.000179504,0.001262634
149,156.71364212036133,8.60171,-0.0001774,0.00126539
150,157.76541900634766,8.60467,-0.000175243,0.001267822
151,158.81268429756165,8.6074,-0.000172406,0.001269907
152,159.86797070503235,8.6097,-0.000170374,0.001273061
153,160.91093850135803,8.61187,-0.000167736,0.00127544
154,161.96091294288635,8.61334,-0.000165935,0.001278207
155,163.01975107192993,8.61588,-0.000163485,0.001280229
156,164.07369136810303,8.61647,-0.000161098,0.001282702
157,165.12372970581055,8.6165,-0.000159151,0.001285154
158,166.17494869232178,8.61855,-0.000157183,0.001288068
159,167.2228298187256,8.62103,-0.000154764,0.001290457
