,Tiempo [s],Tension generador [V],Tensión termocupla fria [V],Tensión termocupla caliente [V]
0,0.0,-0.0677717,-0.000784668,-0.000712467
1,1.0676383972167969,-0.0677063,-0.000784123,-0.000713043
2,2.1172680854797363,-0.0675704,-0.000784678,-0.000713389
3,3.1693999767303467,-0.0674938,-0.000785035,-0.000713807
4,4.219136714935303,-0.0673916,-0.000785255,-0.000714142
5,5.264522075653076,-0.0673047,-0.000785475,-0.000714457
6,6.3123743534088135,-0.0671662,-0.000785726,-0.00071498
7,7.362676620483398,-0.0671182,-0.000786135,-0.000715577
8,8.411731243133545,-0.0669798,-0.000786072,-0.000715713
9,9.464866876602173,-0.0669088,-0.000786145,-0.000716174
10,10.51543664932251,-0.0668095,-0.000786659,-0.000716571
11,11.5650794506073,-0.0667109,-0.000786732,-0.000716697
12,12.613825798034668,-0.0666236,-0.00078712,-0.0007172
13,13.666963577270508,-0.066529,-0.000787288,-0.000717692
14,14.716001987457275,-0.066453,-0.000787371,-0.000717786
15,15.765940427780151,-0.0663378,-0.000787371,-0.000718215
16,16.817155122756958,-0.0662988,-0.00078755,-0.000718456
17,17.863847494125366,-0.0661556,-0.000787665,-0.000718582
18,18.913751363754272,-0.0661222,-0.00078822,-0.000719042
19,19.962270975112915,-0.0660027,-0.00078822,-0.000719398
20,21.007489442825317,-0.0659439,-0.000788199,-0.000719985
21,22.065974712371826,-0.0658548,-0.000788723,-0.000719859
22,23.116026878356934,-0.0657671,-0.000788713,-0.000720466
23,24.165626764297485,-0.0656729,-0.000788964,-0.000720676
24,25.21414351463318,-0.0655811,-0.000789425,-0.000721304
25,26.266292572021484,-0.0654791,-0.000789111,-0.000721681
26,27.31294894218445,-0.0654005,-0.000789845,-0.000721963
27,28.36136245727539,-0.0652803,-0.000790065,-0.000722058
28,29.410455226898193,-0.0652391,-0.000790002,-0.000722707
29,30.459524154663086,-0.0651495,-0.000790369,-0.000723063
30,31.51439142227173,-0.0650295,-0.000790819,-0.000723157
31,32.55866503715515,-0.0649767,-0.000790442,-0.000722675
32,33.60746145248413,-0.064897,-0.000790557,-0.000721806
33,34.65664577484131,-0.0648613,-0.000790819,-0.000722644
34,35.70525074005127,-0.0647795,-0.000790955,-0.000723471
35,36.754294633865356,-0.064785,-0.000790966,-0.000723974
36,37.81047177314758,-0.0647141,-0.000791175,-0.000724288
37,38.85300016403198,-0.0646424,-0.000791217,-0.000724361
38,39.91211128234863,-0.064611,-0.000792066,-0.000724696
39,40.96063208580017,-0.0645069,-0.000791626,-0.000725041
40,42.009793281555176,-0.0644847,-0.000792161,-0.000725565
41,43.05867123603821,-0.0643583,-0.00079236,-0.00072567
42,44.108373165130615,-0.0643256,-0.000792454,-0.000726225
43,45.16244959831238,-0.0642248,-0.000792265,-0.000726434
44,46.21334981918335,-0.064161,-0.000792695,-0.000726863
45,47.26236176490784,-0.0640647,-0.000792831,-0.000727313
46,48.31034588813782,-0.0640038,-0.000792789,-0.000727554
47,49.359957695007324,-0.0639138,-0.000793114,-0.0007279
48,50.41372036933899,-0.0638405,-0.000793208,-0.000728214
49,51.45855736732483,-0.0637608,-0.000793753,-0.000728497
50,52.50762629508972,-0.0636832,-0.000793795,-0.000728884
51,53.55678200721741,-0.0635983,-0.000793533,-0.000728769
52,54.6086311340332,-0.063524,-0.000794539,-0.000729345
53,55.67418336868286,-0.0634254,-0.000793785,-0.000729638
54,56.726640462875366,-0.0633692,-0.000794194,-0.000730088
55,57.77917146682739,-0.0633101,-0.000794214,-0.000730339
56,58.82785892486572,-0.0631859,-0.000795074,-0.000730486
57,59.88246822357178,-0.0631629,-0.000794613,-0.000730716
58,60.93193244934082,-0.0630392,-0.000795367,-0.000731177
59,61.9819655418396,-0.0629993,-0.000794979,-0.000731815
60,63.03217792510986,-0.0628915,-0.000795221,-0.000731889
61,64.08097243309021,-0.062854,-0.000795483,-0.000732035
62,65.12975287437439,-0.0627295,-0.000795975,-0.000732318
63,66.17852783203125,-0.0627006,-0.000796059,-0.000732768
64,67.23150682449341,-0.0625725,-0.000796415,-0.000733229
