,Tiempo [s],Tension generador [V],Tensión termocupla fria [V],Tensión termocupla caliente [V]
0,0.0,3.63654,-0.000238365,-0.000120314
1,1.5491042137145996,3.96513,-0.000271439,-7.4016e-05
2,2.61037278175354,4.1972,-0.000303319,-2.9426e-05
3,3.659899950027466,4.37235,-0.000333211,8.698e-06
4,4.7132673263549805,4.52182,-0.000360212,4.1006e-05
5,5.7635133266448975,4.62863,-0.000384512,7.0411e-05
6,6.813658237457275,4.70965,-0.000405965,9.4807e-05
7,7.8611900806427,4.78265,-0.000425072,0.000115536
8,8.915514945983887,4.8435,-0.000441667,0.000135667
9,9.960112810134888,4.89278,-0.000456597,0.000151648
10,11.017776489257812,4.9419,-0.00046914,0.000165816
11,12.067583084106445,4.97814,-0.000480279,0.000179062
12,13.121702432632446,5.00825,-0.000490121,0.000190369
13,14.170875072479248,5.03821,-0.000498361,0.000201561
14,15.220083475112915,5.06121,-0.000505501,0.000211601
15,16.269171476364136,5.08433,-0.000512526,0.000222101
16,17.317943334579468,5.09187,-0.000517552,0.000230338
17,18.36832308769226,5.11005,-0.0005222,0.000237548
18,19.426053047180176,5.12854,-0.000525917,0.000245145
19,20.47603178024292,5.14369,-0.000529404,0.000251925
20,21.530091524124146,5.17049,-0.00053199,0.000257815
21,22.580596208572388,5.16366,-0.000534712,0.00026384
22,23.629498720169067,5.17605,-0.000536251,0.00026908
23,24.678149700164795,5.19058,-0.000538072,0.000274477
24,25.734006643295288,5.20578,-0.000539496,0.000279004
25,26.777022123336792,5.20566,-0.00054091,0.000283647
26,27.836074352264404,5.2181,-0.000541737,0.000288331
27,28.884530305862427,5.22139,-0.000542606,0.000291684
28,29.940289974212646,5.23037,-0.000543087,0.000296306
29,30.989230155944824,5.23584,-0.000543684,0.000299963
30,32.03915214538574,5.24532,-0.000544166,0.000303453
31,33.08819031715393,5.23489,-0.000544271,0.000307236
32,34.14729952812195,5.25933,-0.00054403,0.000310547
33,35.19586682319641,5.26353,-0.000544271,0.000313481
34,36.250404834747314,5.23899,-0.000543998,0.000316772
35,37.300516843795776,5.2602,-0.00054403,0.000319706
36,38.35205101966858,5.27059,-0.000543695,0.000322169
37,39.399110317230225,5.26274,-0.000543642,0.00032568
38,40.447725772857666,5.27202,-0.000543328,0.000327891
39,41.49677896499634,5.28189,-0.000543087,0.000330584
40,42.55214285850525,5.28796,-0.000542773,0.000333141
41,43.60578536987305,5.29053,-0.000542543,0.00033574
42,44.65484619140625,5.30215,-0.000542114,0.00033816
43,45.708717823028564,5.30491,-0.000541842,0.000340518
44,46.75945234298706,5.30727,-0.00054136,0.000342258
45,47.80780243873596,5.31947,-0.000541046,0.000344532
46,48.86104416847229,5.3251,-0.000540711,0.000346911
47,49.90684175491333,5.31298,-0.000540093,0.000348923
48,50.95573139190674,5.31437,-0.000539727,0.000351438
49,52.0150032043457,5.31928,-0.000539161,0.0003528
50,53.06299090385437,5.32467,-0.000538784,0.000355011
51,54.117883920669556,5.32497,-0.000538449,0.000357002
52,55.16858196258545,5.33031,-0.000537758,0.000358857
53,56.21726894378662,5.33202,-0.000537444,0.000360083
