,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,2.385758,132.92885
1,0.954310417175293,2.3828650000000002,132.93722
2,1.915830135345459,2.3758809999999997,132.95858
3,2.867500066757202,2.372144,132.96371
4,3.825807809829712,2.3729039999999997,132.95733
5,4.7816033363342285,2.3731329999999997,132.92183
6,5.731280326843262,2.368407,132.81754
7,6.683434963226318,2.364754,132.75378
8,7.645691633224487,2.3615060000000003,132.74027
9,8.601238250732422,2.356989,132.7433
10,9.552155256271362,2.3532729999999997,132.76173
11,10.512099981307983,2.354502,132.78791
12,11.459867477416992,2.3527109999999998,132.80822
13,12.413328886032104,2.349381,132.82895
14,13.37793779373169,2.348423,132.77587
15,14.323940515518188,2.346643,132.66697
16,15.28687858581543,2.342896,132.62352
17,16.24025821685791,2.342147,132.62394
18,17.197969675064087,2.3455809999999997,132.63556
19,18.153002500534058,2.347601,132.6165
20,19.108089685440063,2.346071,132.56185
