,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,0.5387649999999999,116.18778
1,0.9685595035552979,0.538099,116.17583
2,1.9174208641052246,0.5378499999999999,116.16653
3,2.8766961097717285,0.5376209999999999,116.16188
4,3.8325295448303223,0.537766,116.1605
5,4.781541585922241,0.537725,116.16065
6,5.74066424369812,0.537392,116.1586
7,6.696685552597046,0.536059,116.15246
8,7.645166635513306,0.5354869999999999,116.14326
9,8.604915380477905,0.535622,116.13549
10,9.560645341873169,0.5349769999999999,116.13068
11,10.51094651222229,0.535195,116.12675
12,11.47171401977539,0.534456,116.12259
13,12.424910545349121,0.534373,116.11781
14,13.374061584472656,0.534259,116.11122
15,14.333484888076782,0.534612,116.10509
16,15.289016008377075,0.534102,116.09938
17,16.238006353378296,0.533988,116.09151
18,17.197160482406616,0.5351429999999999,116.0832
19,18.153228282928467,0.5349769999999999,116.07594
20,19.102515697479248,0.5343420000000001,116.06922
