,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,-0.358261,107.40237
1,0.9699673652648926,-0.358948,107.39987
2,1.9291956424713135,-0.35915600000000003,107.3971
3,2.885138511657715,-0.35931199999999996,107.39509
4,3.840700626373291,-0.359718,107.39284
5,4.789849758148193,-0.35977,107.39081
6,5.745656967163086,-0.360228,107.38895
7,6.695552110671997,-0.36003,107.3868
8,7.654798269271851,-0.36003,107.38511
9,8.615175008773804,-0.360239,107.38364
10,9.569201946258545,-0.360676,107.38208
11,10.521986484527588,-0.36053,107.38022
12,11.477790594100952,-0.360676,107.37903
13,12.433747291564941,-0.360572,107.37723
14,13.385940790176392,-0.360832,107.37565
15,14.341258764266968,-0.36147700000000005,107.37454
16,15.294210195541382,-0.360926,107.37319
17,16.254266023635864,-0.361186,107.3717
18,17.203274965286255,-0.361155,107.37056
19,18.161290884017944,-0.36156099999999997,107.36919
20,19.119205474853516,-0.361581,107.36784
