,Tiempo [s],Tension [mV],Resistencia [Ohm]
0,0.0,1.465706,124.70335
1,0.9765465259552002,1.462198,124.72471
2,1.928663969039917,1.46123,124.72136
3,2.888115167617798,1.4606370000000002,124.70754
4,3.842935800552368,1.457712,124.69456
5,4.7980053424835205,1.458743,124.67833
6,5.748419284820557,1.459721,124.65613
7,6.709111452102661,1.458243,124.65446
8,7.663043260574341,1.456921,124.63624
9,8.618364334106445,1.455443,124.6132
10,9.57186508178711,1.452248,124.60535
11,10.527363061904907,1.447012,124.60807
12,11.47660493850708,1.446606,124.6065
13,12.436408758163452,1.448324,124.58818
14,13.391494512557983,1.446419,124.54179
15,14.341073513031006,1.4437339999999999,124.5131
16,15.300070524215698,1.440955,124.49614
17,16.259806156158447,1.434345,124.4709
18,17.214926719665527,1.441777,124.44138
19,18.164493799209595,1.443807,124.43185
20,19.120248317718506,1.44465,124.42504
