,Tiempo [s],Tension generador [V],Tensión termocupla fria [V],Tensión termocupla caliente [V]
0,0.0,4.17441,-0.000254946,0.000904933
1,1.2040808200836182,4.10337,-0.000251199,0.000885375
2,2.2461776733398438,4.04756,-0.000247691,0.000865179
3,3.303732395172119,4.00354,-0.000244819,0.000847716
4,4.353380918502808,3.96848,-0.00024206,0.000831749
5,5.402982950210571,3.94021,-0.000239916,0.000818233
6,6.452780723571777,3.91707,-0.000238136,0.000806161
7,7.497735261917114,3.89798,-0.000235971,0.000795828
8,8.54392671585083,3.88221,-0.000234473,0.00078629
9,9.599382877349854,3.86897,-0.000232766,0.000777882
10,10.64947772026062,3.85794,-0.000231402,0.000770438
11,11.7112877368927,3.84852,-0.000229893,0.000763403
12,12.763131618499756,3.84054,-0.00022881,0.000756974
13,13.813312292098999,3.83359,-0.000227426,0.000750944
14,14.862156391143799,3.82758,-0.000226604,0.000745929
15,15.914345502853394,3.82251,-0.000225521,0.000740715
16,16.964288473129272,3.81787,-0.000224127,0.000736056
17,18.014752626419067,3.81367,-0.000223596,0.000731606
18,19.06229591369629,3.81019,-0.000222701,0.000727219
19,20.10925531387329,3.80688,-0.000222118,0.000723555
20,21.157615184783936,3.80385,-0.000221483,0.000719608
21,22.21617293357849,3.80113,-0.000220796,0.000715922
22,23.26655411720276,3.79873,-0.000220192,0.000713095
23,24.30826449394226,3.79638,-0.000219765,0.000709494
24,25.36760187149048,3.7942,-0.000218901,0.000706562
25,26.41731023788452,3.79225,-0.000218329,0.000703673
26,27.46764349937439,3.7904,-0.000217829,0.000700856
27,28.512412309646606,3.78847,-0.000217226,0.00069805
28,29.569059371948242,3.78681,-0.000216955,0.000695716
29,30.613616466522217,3.78514,-0.00021632,0.000692994
30,31.670203685760498,3.78365,-0.000216039,0.000690921
31,32.72638392448425,3.78225,-0.000215592,0.000688533
32,33.77486824989319,3.78097,-0.000215363,0.000686492
33,34.82087063789368,3.77961,-0.000214634,0.00068423
34,35.873798847198486,3.77845,-0.000214519,0.000682461
35,36.926233530044556,3.77729,-0.000214176,0.000680189
36,37.967833042144775,3.77625,-0.000214197,0.000678493
37,39.020920515060425,3.7753,-0.000213562,0.000676577
38,40.07713460922241,3.77425,-0.000213593,0.000675111
39,41.12288975715637,3.77329,-0.000213427,0.000673405
40,42.171645164489746,3.77243,-0.000213354,0.000671834
41,43.220808029174805,3.77159,-0.000212958,0.000670295
42,44.276495695114136,3.77089,-0.000213041,0.000668798
43,45.325738191604614,3.77006,-0.000212781,0.000667227
44,46.37614870071411,3.76931,-0.000212771,0.000665866
45,47.42474603652954,3.76851,-0.000212427,0.000664788
46,48.47358846664429,3.76796,-0.00021249,0.00066349
47,49.52960968017578,3.76727,-0.000212511,0.000662495
48,50.575894832611084,3.76669,-0.000212407,0.000661165
49,51.63083553314209,3.76611,-0.0002125,0.000660139
50,52.67983031272888,3.76555,-0.000212583,0.000658894
51,53.729422092437744,3.76497,-0.000212386,0.000657972
52,54.77316117286682,3.76446,-0.000212209,0.000656988
53,55.848567724227905,3.76403,-0.000212261,0.00065613
54,56.8939950466156,3.76353,-0.000212032,0.000655093
55,57.950063943862915,3.76314,-0.000212063,0.000654266
56,59.00004577636719,3.76267,-0.000211855,0.000653523
